"EVTYPE";"BGN_DATE";"STATE";"nobs";"qFA";"qIN";"qPR";"qCR"
"13807";"winter";1994;"MT";2;0;0;5050000;0
"13808";"winter";1994;"NV";11;0;0;0;0
"13809";"winter";1994;"PA";1;0;0;0;0
"13810";"winter";1995;"CA";6;0;0;0;0
"13811";"winter";1995;"CO";2;0;0;0;0
"13812";"winter";1995;"DC";1;0;0;0;0
"13813";"winter";1995;"DE";1;0;0;0;0
"13814";"winter";1995;"IL";4;2;0;0;0
"13815";"winter";1995;"IN";2;0;0;0;0
"13816";"winter";1995;"KS";13;2;6;0;0
"13817";"winter";1995;"MD";3;0;5;0;0
"13818";"winter";1995;"MO";3;0;0;115000;0
"13819";"winter";1995;"MT";5;0;0;5e+06;0
"13820";"winter";1995;"NE";4;0;0;58000;0
"13821";"winter";1995;"PA";5;0;0;0;0
"13822";"winter";1995;"VA";7;0;50;18000;0
"13823";"winter";1995;"WV";1;0;0;0;0
"13824";"winter";1995;"WY";3;0;0;113000;0
"13825";"winter";1996;"AK";7;0;0;0;0
"13826";"winter";1996;"AL";5;0;0;1410000;358000
"13827";"winter";1996;"AR";1;0;0;2e+05;0
"13828";"winter";1996;"AZ";5;0;0;0;0
"13829";"winter";1996;"CA";21;2;0;125000;0
"13830";"winter";1996;"CO";34;0;5;6e+05;0
"13831";"winter";1996;"CT";4;0;0;30000;0
"13832";"winter";1996;"DE";2;0;0;1e+06;0
"13833";"winter";1996;"FL";4;0;0;1020000;0
"13834";"winter";1996;"GA";3;0;0;210000;0
"13835";"winter";1996;"IA";6;1;14;296000;0
"13836";"winter";1996;"ID";9;0;0;18000;0
"13837";"winter";1996;"IL";16;1;6;0;0
"13838";"winter";1996;"IN";16;0;0;1300000;0
"13839";"winter";1996;"KS";4;1;1;8000;0
"13840";"winter";1996;"KY";7;0;0;2910000;0
"13841";"winter";1996;"MA";2;0;0;23000;0
"13842";"winter";1996;"MD";8;0;0;0;0
"13843";"winter";1996;"ME";1;0;0;0;0
"13844";"winter";1996;"MI";15;1;2;0;0
"13845";"winter";1996;"MN";6;1;0;90000;0
"13846";"winter";1996;"MO";5;0;0;10000;0
"13847";"winter";1996;"MS";2;0;0;5e+05;0
"13848";"winter";1996;"MT";30;3;1;0;0
"13849";"winter";1996;"NC";24;5;165;310000;0
"13850";"winter";1996;"ND";6;0;2;0;0
"13851";"winter";1996;"NE";13;4;0;230000;3220000
"13852";"winter";1996;"NH";2;0;0;0;0
"13853";"winter";1996;"NJ";7;1;0;2400000;0
"13854";"winter";1996;"NV";22;0;0;50000;0
"13855";"winter";1996;"NY";30;0;0;3003000;0
"13856";"winter";1996;"OH";3;3;0;1.5e+07;0
"13857";"winter";1996;"OK";1;0;0;0;0
"13858";"winter";1996;"OR";1;0;0;0;0
"13859";"winter";1996;"PA";2;0;2;0;0
"13860";"winter";1996;"SC";5;0;0;1e+05;0
"13861";"winter";1996;"SD";6;0;1;1280000;0
"13862";"winter";1996;"TN";7;0;1;15000;0
"13863";"winter";1996;"TX";5;0;0;1500000;50000
"13864";"winter";1996;"UT";4;0;50;2e+06;0
"13865";"winter";1996;"VA";35;0;0;265000;15000
"13866";"winter";1996;"VT";21;1;0;1320000;0
"13867";"winter";1996;"WI";7;0;0;1e+05;0
"13868";"winter";1996;"WV";6;0;0;0;0
"13869";"winter";1996;"WY";16;0;0;62000;0
"13870";"winter";1997;"AK";3;0;0;0;0
"13871";"winter";1997;"AL";2;0;0;64000;0
"13872";"winter";1997;"AR";2;0;0;40;0
"13873";"winter";1997;"AZ";4;4;0;1e+05;0
"13874";"winter";1997;"CA";18;0;1;0;0
"13875";"winter";1997;"CO";25;1;0;0;0
"13876";"winter";1997;"CT";6;0;0;1023000;0
"13877";"winter";1997;"FL";1;0;1;175000;0
"13878";"winter";1997;"HI";2;0;0;0;0
"13879";"winter";1997;"IA";12;0;0;0;0
"13880";"winter";1997;"ID";2;0;0;0;0
"13881";"winter";1997;"IL";20;6;17;0;0
"13882";"winter";1997;"IN";10;0;0;0;0
"13883";"winter";1997;"KS";11;0;0;3e+06;5e+05
"13884";"winter";1997;"KY";3;0;0;0;0
"13885";"winter";1997;"MA";7;0;0;1045000;0
"13886";"winter";1997;"MD";6;0;0;7000;0
"13887";"winter";1997;"ME";20;0;0;0;0
"13888";"winter";1997;"MI";103;0;0;0;0
"13889";"winter";1997;"MN";11;1;1;0;0
"13890";"winter";1997;"MO";12;0;0;20;0
"13891";"winter";1997;"MT";7;0;0;0;0
"13892";"winter";1997;"NC";7;0;0;0;0
"13893";"winter";1997;"ND";2;0;4;15000;0
"13894";"winter";1997;"NE";21;0;1;15346000;1500000
"13895";"winter";1997;"NH";13;0;0;0;0
"13896";"winter";1997;"NJ";7;0;0;0;0
"13897";"winter";1997;"NM";7;3;0;4e+06;5270000
"13898";"winter";1997;"NV";1;0;0;0;0
"13899";"winter";1997;"NY";21;0;0;9070000;0
"13900";"winter";1997;"OK";1;0;0;0;0
"13901";"winter";1997;"OR";2;0;0;0;0
"13902";"winter";1997;"PA";8;0;0;0;0
"13903";"winter";1997;"SD";12;0;3;7500;0
"13904";"winter";1997;"TN";3;0;0;40;0
"13905";"winter";1997;"TX";9;3;0;6200000;120000
"13906";"winter";1997;"UT";10;5;107;2710000;0
"13907";"winter";1997;"VA";7;0;0;0;0
"13908";"winter";1997;"VT";21;0;0;3340000;0
"13909";"winter";1997;"WI";5;0;0;0;0
"13910";"winter";1997;"WV";4;0;0;1000;0
"13911";"winter";1997;"WY";7;2;66;125000;0
"13912";"winter";1998;"AL";1;0;0;27000;0
"13913";"winter";1998;"AZ";3;0;0;0;0
"13914";"winter";1998;"CA";29;0;0;3e+05;0
"13915";"winter";1998;"CO";31;0;0;3e+05;0
"13916";"winter";1998;"CT";2;0;0;20000;0
"13917";"winter";1998;"DC";1;0;0;0;0
"13918";"winter";1998;"DE";1;0;0;0;0
"13919";"winter";1998;"IA";9;0;0;0;0
"13920";"winter";1998;"ID";4;0;0;0;0
"13921";"winter";1998;"IL";11;2;0;0;0
"13922";"winter";1998;"IN";1;0;0;0;0
"13923";"winter";1998;"KS";5;0;0;3e+05;0
"13924";"winter";1998;"KY";3;0;0;0;0
"13925";"winter";1998;"MA";3;0;0;0;0
"13926";"winter";1998;"MD";9;0;0;12000;0
"13927";"winter";1998;"MI";8;0;0;1e+05;0
"13928";"winter";1998;"MN";3;0;0;0;0
"13929";"winter";1998;"MO";6;0;0;0;0
"13930";"winter";1998;"MS";1;0;0;0;0
"13931";"winter";1998;"MT";5;0;0;0;0
"13932";"winter";1998;"NC";4;6;14;22805000;0
"13933";"winter";1998;"ND";3;0;0;0;0
"13934";"winter";1998;"NE";10;0;6;316000;0
"13935";"winter";1998;"NJ";5;0;0;0;0
"13936";"winter";1998;"NV";2;1;10;150000;0
"13937";"winter";1998;"NY";8;0;0;236000;0
"13938";"winter";1998;"OH";2;0;0;250000;0
"13939";"winter";1998;"OK";1;0;0;0;0
"13940";"winter";1998;"OR";14;6;6;6e+05;0
"13941";"winter";1998;"PA";5;0;0;0;0
"13942";"winter";1998;"SD";4;0;0;0;0
"13943";"winter";1998;"TN";4;1;11;3470000;0
"13944";"winter";1998;"TX";3;0;0;135000;0
"13945";"winter";1998;"UT";15;4;87;2095000;238000
"13946";"winter";1998;"VA";10;0;0;175000;10000
"13947";"winter";1998;"VT";10;0;0;415000;0
"13948";"winter";1998;"WA";7;1;0;0;0
"13949";"winter";1998;"WI";8;0;0;0;0
"13950";"winter";1998;"WV";10;0;4;5577000;10000
"13951";"winter";1998;"WY";13;0;19;1065000;0
"13952";"winter";1999;"AK";3;0;0;0;0
"13953";"winter";1999;"AL";1;0;0;0;0
"13954";"winter";1999;"AR";1;0;0;0;0
"13955";"winter";1999;"AZ";2;0;0;10000;0
"13956";"winter";1999;"CA";20;1;1;395000;0
"13957";"winter";1999;"CO";37;0;1;0;0
"13958";"winter";1999;"CT";3;0;0;11000;0
"13959";"winter";1999;"DC";2;0;0;0;0
"13960";"winter";1999;"DE";1;0;0;0;0
"13961";"winter";1999;"GA";1;0;0;0;0
"13962";"winter";1999;"IA";20;4;1;1035000;0
"13963";"winter";1999;"ID";15;0;11;330000;0
"13964";"winter";1999;"IL";14;0;0;1000;0
"13965";"winter";1999;"IN";5;0;0;0;0
"13966";"winter";1999;"KS";13;0;2;2077000;0
"13967";"winter";1999;"KY";3;0;0;0;0
"13968";"winter";1999;"MA";3;0;0;2500;0
"13969";"winter";1999;"MD";22;0;0;35000;0
"13970";"winter";1999;"ME";3;0;0;0;0
"13971";"winter";1999;"MI";5;0;0;0;0
"13972";"winter";1999;"MN";13;0;0;0;0
"13973";"winter";1999;"MO";11;0;0;3030000;0
"13974";"winter";1999;"MT";15;0;0;0;0
"13975";"winter";1999;"NC";4;0;0;0;0
"13976";"winter";1999;"ND";6;2;0;0;0
"13977";"winter";1999;"NE";18;3;10;80000;0
"13978";"winter";1999;"NH";2;0;0;0;0
"13979";"winter";1999;"NJ";4;0;25;0;0
"13980";"winter";1999;"NM";3;0;0;450000;0
"13981";"winter";1999;"NY";20;0;0;1237300;0
"13982";"winter";1999;"OH";11;0;56;789000;0
"13983";"winter";1999;"OK";3;0;0;0;0
"13984";"winter";1999;"OR";5;1;0;0;0
"13985";"winter";1999;"PA";17;3;63;405000;0
"13986";"winter";1999;"SC";1;0;0;0;0
"13987";"winter";1999;"SD";8;0;3;5000;0
"13988";"winter";1999;"TN";4;0;0;0;0
"13989";"winter";1999;"TX";4;0;0;10500000;0
"13990";"winter";1999;"UT";5;0;58;240000;0
"13991";"winter";1999;"VA";26;0;0;21000;0
"13992";"winter";1999;"VT";16;0;4;296650;0
"13993";"winter";1999;"WA";1;1;1;0;0
"13994";"winter";1999;"WI";12;0;6;0;0
"13995";"winter";1999;"WV";20;0;1;245000;0
"13996";"winter";1999;"WY";13;2;5;75000;0
"13997";"winter";2000;"AK";8;2;0;26000;0
"13998";"winter";2000;"AL";4;0;0;502000;0
"13999";"winter";2000;"AR";3;1;0;2100000;0
"14000";"winter";2000;"AZ";8;8;10;0;0
"14001";"winter";2000;"CA";19;3;13;75000;0
"14002";"winter";2000;"CO";23;0;0;0;0
"14003";"winter";2000;"CT";9;0;0;81000;0
"14004";"winter";2000;"DC";5;0;0;0;0
"14005";"winter";2000;"DE";2;0;25;0;0
"14006";"winter";2000;"GA";5;0;0;0;0
"14007";"winter";2000;"IA";20;0;0;1572000;0
"14008";"winter";2000;"ID";8;0;2;85000;0
"14009";"winter";2000;"IL";17;1;3;0;0
"14010";"winter";2000;"IN";2;0;0;0;0
"14011";"winter";2000;"KS";17;4;4;0;0
"14012";"winter";2000;"KY";6;0;0;0;0
"14013";"winter";2000;"MA";6;0;0;53000;0
"14014";"winter";2000;"MD";28;1;1;20000;0
"14015";"winter";2000;"ME";17;0;0;0;0
"14016";"winter";2000;"MI";20;0;0;50000;0
"14017";"winter";2000;"MN";17;0;0;0;0
"14018";"winter";2000;"MO";14;0;0;0;0
"14019";"winter";2000;"MS";2;0;0;10000;0
"14020";"winter";2000;"MT";14;0;0;3310000;0
"14021";"winter";2000;"NC";17;0;0;45000;0
"14022";"winter";2000;"ND";14;0;7;92000;0
"14023";"winter";2000;"NE";21;0;1;190000;0
"14024";"winter";2000;"NJ";6;0;0;0;0
"14025";"winter";2000;"NM";3;0;0;0;0
"14026";"winter";2000;"NY";21;1;0;2239000;0
"14027";"winter";2000;"OH";9;0;0;3125000;0
"14028";"winter";2000;"OK";5;0;0;1880000;0
"14029";"winter";2000;"OR";6;1;8;185000;0
"14030";"winter";2000;"PA";16;0;0;430000;0
"14031";"winter";2000;"SC";1;0;0;0;0
"14032";"winter";2000;"SD";13;0;0;0;0
"14033";"winter";2000;"TN";7;0;0;2e+05;0
"14034";"winter";2000;"TX";7;4;0;1025000;0
"14035";"winter";2000;"UT";7;1;3;40000;0
"14036";"winter";2000;"VA";36;1;11;160000;0
"14037";"winter";2000;"VT";24;0;0;1294000;0
"14038";"winter";2000;"WA";1;0;0;0;0
"14039";"winter";2000;"WI";15;0;0;0;0
"14040";"winter";2000;"WV";25;0;0;0;0
"14041";"winter";2000;"WY";15;0;27;475000;0
"14042";"winter";2001;"AK";7;0;0;0;0
"14043";"winter";2001;"AL";1;0;0;0;0
"14044";"winter";2001;"AZ";29;1;5;10000;0
"14045";"winter";2001;"CA";46;0;46;213000;0
"14046";"winter";2001;"CO";34;0;0;270000;0
"14047";"winter";2001;"CT";6;0;0;0;0
"14048";"winter";2001;"DC";2;0;0;0;0
"14049";"winter";2001;"GA";2;0;0;0;0
"14050";"winter";2001;"HI";1;0;0;0;0
"14051";"winter";2001;"IA";14;0;0;1800000;0
"14052";"winter";2001;"ID";5;0;0;1e+05;0
"14053";"winter";2001;"IL";4;0;0;0;0
"14054";"winter";2001;"IN";1;0;0;0;0
"14055";"winter";2001;"KS";21;0;7;0;0
"14056";"winter";2001;"KY";2;0;0;0;0
"14057";"winter";2001;"LA";1;0;4;55000;0
"14058";"winter";2001;"MA";5;0;0;0;0
"14059";"winter";2001;"MD";17;0;0;0;0
"14060";"winter";2001;"ME";16;0;0;0;0
"14061";"winter";2001;"MI";8;0;0;0;0
"14062";"winter";2001;"MN";24;0;0;650000;0
"14063";"winter";2001;"MO";6;0;0;260000;0
"14064";"winter";2001;"MS";1;0;0;0;0
"14065";"winter";2001;"MT";7;0;0;0;0
"14066";"winter";2001;"NC";4;0;0;0;0
"14067";"winter";2001;"ND";6;0;0;0;0
"14068";"winter";2001;"NE";30;0;0;10500000;0
"14069";"winter";2001;"NJ";5;0;0;0;0
"14070";"winter";2001;"NM";6;2;0;0;0
"14071";"winter";2001;"NV";7;0;0;10000;0
"14072";"winter";2001;"NY";18;0;0;1140000;0
"14073";"winter";2001;"OK";2;0;0;0;0
"14074";"winter";2001;"OR";9;0;0;0;0
"14075";"winter";2001;"PA";6;0;0;0;0
"14076";"winter";2001;"SD";15;0;0;0;0
"14077";"winter";2001;"TN";4;0;0;0;0
"14078";"winter";2001;"TX";6;0;0;250000;0
"14079";"winter";2001;"UT";12;3;14;1380000;60000
"14080";"winter";2001;"VA";18;0;0;0;0
"14081";"winter";2001;"VT";22;1;1;2870000;0
"14082";"winter";2001;"WA";3;0;0;3e+05;0
"14083";"winter";2001;"WI";9;0;0;0;0
"14084";"winter";2001;"WV";18;0;0;0;0
"14085";"winter";2001;"WY";4;0;0;0;0
"14086";"winter";2002;"AK";6;0;0;0;0
"14087";"winter";2002;"AL";2;0;0;30000;0
"14088";"winter";2002;"AR";6;0;2;3680000;0
"14089";"winter";2002;"AZ";1;1;5;0;0
"14090";"winter";2002;"CA";23;0;0;0;0
"14091";"winter";2002;"CO";19;0;0;0;0
"14092";"winter";2002;"CT";5;0;0;115000;0
"14093";"winter";2002;"DC";2;0;0;0;0
"14094";"winter";2002;"DE";2;0;0;0;0
"14095";"winter";2002;"GA";3;0;0;1e+06;0
"14096";"winter";2002;"HI";4;0;0;0;0
"14097";"winter";2002;"IA";10;0;0;4e+05;0
"14098";"winter";2002;"ID";7;3;0;0;0
"14099";"winter";2002;"IL";17;0;0;0;0
"14100";"winter";2002;"IN";11;0;0;0;0
"14101";"winter";2002;"KS";19;0;2;2.3e+07;0
"14102";"winter";2002;"KY";9;0;0;31200;0
"14103";"winter";2002;"LA";1;0;0;0;0
"14104";"winter";2002;"MA";6;0;0;215000;0
"14105";"winter";2002;"MD";16;0;0;0;0
"14106";"winter";2002;"ME";18;1;0;0;0
"14107";"winter";2002;"MI";18;0;0;0;0
"14108";"winter";2002;"MN";14;0;0;1e+05;0
"14109";"winter";2002;"MO";16;0;0;6e+05;0
"14110";"winter";2002;"MS";3;0;0;0;0
"14111";"winter";2002;"MT";22;0;0;3200000;0
"14112";"winter";2002;"NC";12;0;2;0;0
"14113";"winter";2002;"ND";5;0;0;0;0
"14114";"winter";2002;"NE";17;0;0;120000;0
"14115";"winter";2002;"NH";4;0;0;14000;0
"14116";"winter";2002;"NJ";5;0;0;0;0
"14117";"winter";2002;"NM";2;0;0;0;0
"14118";"winter";2002;"NV";1;2;0;150000;0
"14119";"winter";2002;"NY";20;0;0;547000;0
"14120";"winter";2002;"OH";10;0;0;5160000;0
"14121";"winter";2002;"OK";3;0;0;0;0
"14122";"winter";2002;"OR";7;0;0;0;0
"14123";"winter";2002;"PA";12;0;0;3e+05;0
"14124";"winter";2002;"RI";1;0;0;10000;0
"14125";"winter";2002;"SC";3;0;0;0;0
"14126";"winter";2002;"SD";10;0;0;210000;0
"14127";"winter";2002;"TN";4;0;0;0;0
"14128";"winter";2002;"TX";6;0;0;15000;0
"14129";"winter";2002;"UT";10;2;88;1020000;0
"14130";"winter";2002;"VA";22;0;0;0;0
"14131";"winter";2002;"VT";25;0;0;691000;0
"14132";"winter";2002;"WA";3;0;0;0;0
"14133";"winter";2002;"WI";14;0;0;0;0
"14134";"winter";2002;"WV";14;0;0;3500;0
"14135";"winter";2002;"WY";12;0;0;10000;0
"14136";"winter";2003;"AK";1;0;0;10000;0
"14137";"winter";2003;"AR";3;0;0;0;0
"14138";"winter";2003;"AZ";2;0;0;0;0
"14139";"winter";2003;"CA";15;0;0;53000;0
"14140";"winter";2003;"CO";23;0;0;3.1e+07;0
"14141";"winter";2003;"CT";12;0;0;150000;0
"14142";"winter";2003;"DC";2;0;0;0;0
"14143";"winter";2003;"DE";3;0;0;4400000;0
"14144";"winter";2003;"HI";2;0;0;0;0
"14145";"winter";2003;"IA";19;0;0;265000;0
"14146";"winter";2003;"ID";14;0;0;0;0
"14147";"winter";2003;"IL";19;0;0;0;0
"14148";"winter";2003;"IN";11;0;0;0;0
"14149";"winter";2003;"KS";27;3;24;23000;0
"14150";"winter";2003;"KY";3;0;0;0;0
"14151";"winter";2003;"MA";12;0;0;1290000;0
"14152";"winter";2003;"MD";15;3;10;6640000;0
"14153";"winter";2003;"ME";7;0;0;0;0
"14154";"winter";2003;"MI";11;0;0;40000;0
"14155";"winter";2003;"MN";16;0;0;20000;0
"14156";"winter";2003;"MO";36;0;0;0;0
"14157";"winter";2003;"MT";35;0;0;15000;0
"14158";"winter";2003;"NC";17;0;0;150000;0
"14159";"winter";2003;"ND";12;3;6;0;0
"14160";"winter";2003;"NE";12;0;0;0;0
"14161";"winter";2003;"NH";4;0;0;0;0
"14162";"winter";2003;"NJ";7;0;2;11500000;0
"14163";"winter";2003;"NM";4;0;0;0;0
"14164";"winter";2003;"NV";1;0;0;0;0
"14165";"winter";2003;"NY";31;0;0;945000;0
"14166";"winter";2003;"OH";8;0;0;3450000;0
"14167";"winter";2003;"OK";4;0;1;0;0
"14168";"winter";2003;"OR";4;0;0;0;0
"14169";"winter";2003;"PA";7;2;1;5150000;0
"14170";"winter";2003;"RI";5;0;0;290000;0
"14171";"winter";2003;"SC";2;0;0;0;0
"14172";"winter";2003;"SD";16;0;0;10000;0
"14173";"winter";2003;"TN";2;0;0;0;0
"14174";"winter";2003;"TX";3;0;5;15283000;0
"14175";"winter";2003;"UT";14;2;0;2320000;0
"14176";"winter";2003;"VA";27;1;0;8870000;0
"14177";"winter";2003;"VT";39;0;1;1390000;0
"14178";"winter";2003;"WA";2;0;0;0;0
"14179";"winter";2003;"WI";13;0;0;0;0
"14180";"winter";2003;"WV";10;0;1;9450000;0
"14181";"winter";2003;"WY";15;2;1;0;0
"14182";"winter";2004;"AK";1;0;0;0;0
"14183";"winter";2004;"AL";7;0;0;0;0
"14184";"winter";2004;"AR";4;0;0;28000;0
"14185";"winter";2004;"AZ";2;0;0;0;0
"14186";"winter";2004;"CA";17;2;0;60000;0
"14187";"winter";2004;"CO";45;0;0;20000;0
"14188";"winter";2004;"CT";3;0;0;0;0
"14189";"winter";2004;"DC";1;0;0;0;0
"14190";"winter";2004;"GA";2;0;0;0;0
"14191";"winter";2004;"HI";1;0;0;0;0
"14192";"winter";2004;"IA";11;0;0;0;0
"14193";"winter";2004;"ID";5;0;0;0;0
"14194";"winter";2004;"IL";8;1;5;1e+05;0
"14195";"winter";2004;"IN";9;0;0;250000;0
"14196";"winter";2004;"KS";20;2;1;42000;0
"14197";"winter";2004;"KY";8;0;0;1530000;0
"14198";"winter";2004;"LA";1;0;0;0;0
"14199";"winter";2004;"MA";5;0;0;0;0
"14200";"winter";2004;"MD";9;1;0;0;0
"14201";"winter";2004;"ME";5;0;0;0;0
"14202";"winter";2004;"MI";22;0;0;0;0
"14203";"winter";2004;"MN";14;0;0;0;0
"14204";"winter";2004;"MO";17;0;0;2000;0
"14205";"winter";2004;"MS";2;0;0;8000;0
"14206";"winter";2004;"MT";21;0;0;0;0
"14207";"winter";2004;"NC";16;0;0;0;0
"14208";"winter";2004;"ND";10;0;0;0;0
"14209";"winter";2004;"NE";20;2;4;505000;0
"14210";"winter";2004;"NH";1;0;0;0;0
"14211";"winter";2004;"NJ";6;0;0;0;0
"14212";"winter";2004;"NM";7;0;0;0;0
"14213";"winter";2004;"NV";1;0;0;0;0
"14214";"winter";2004;"NY";11;0;0;180000;0
"14215";"winter";2004;"OH";17;0;0;102081000;0
"14216";"winter";2004;"OK";1;0;0;0;0
"14217";"winter";2004;"OR";2;0;0;0;0
"14218";"winter";2004;"PA";8;0;0;4300000;0
"14219";"winter";2004;"RI";3;0;0;0;0
"14220";"winter";2004;"SC";4;0;0;0;0
"14221";"winter";2004;"SD";4;0;0;0;0
"14222";"winter";2004;"TN";7;0;6;116000;0
"14223";"winter";2004;"TX";6;0;0;70000;0
"14224";"winter";2004;"UT";13;0;0;2000;0
"14225";"winter";2004;"VA";14;1;0;0;0
"14226";"winter";2004;"VT";11;0;0;160000;0
"14227";"winter";2004;"WA";1;0;0;0;0
"14228";"winter";2004;"WI";14;0;0;0;0
"14229";"winter";2004;"WV";9;0;0;0;0
"14230";"winter";2004;"WY";3;0;0;0;0
"14231";"winter";2005;"AK";2;0;0;0;0
"14232";"winter";2005;"AL";1;0;0;0;0
"14233";"winter";2005;"AR";1;0;0;0;0
"14234";"winter";2005;"AZ";1;0;0;0;0
"14235";"winter";2005;"CA";27;1;6;2e+05;0
"14236";"winter";2005;"CO";42;1;0;500;0
"14237";"winter";2005;"CT";12;1;0;150000;0
"14238";"winter";2005;"DC";1;0;0;0;0
"14239";"winter";2005;"DE";3;0;0;0;0
"14240";"winter";2005;"GA";5;0;0;9770000;0
"14241";"winter";2005;"HI";1;0;0;0;0
"14242";"winter";2005;"IA";5;0;0;0;0
"14243";"winter";2005;"ID";11;0;0;9000;0
"14244";"winter";2005;"IL";4;0;0;0;0
"14245";"winter";2005;"IN";9;0;0;0;0
"14246";"winter";2005;"KS";22;4;2;36200000;0
"14247";"winter";2005;"KY";2;0;0;0;0
"14248";"winter";2005;"MA";15;0;0;675000;0
"14249";"winter";2005;"MD";17;0;1;256000;0
"14250";"winter";2005;"ME";19;0;0;0;0
"14251";"winter";2005;"MI";16;0;0;0;0
"14252";"winter";2005;"MN";24;0;0;3900000;0
"14253";"winter";2005;"MO";6;2;0;0;0
"14254";"winter";2005;"MT";21;0;0;0;0
"14255";"winter";2005;"NC";21;0;0;0;0
"14256";"winter";2005;"ND";15;0;0;3085000;0
"14257";"winter";2005;"NE";10;2;0;3e+06;0
"14258";"winter";2005;"NH";6;0;0;0;0
"14259";"winter";2005;"NJ";9;0;0;16200000;0
"14260";"winter";2005;"NM";5;0;0;0;0
"14261";"winter";2005;"NV";1;0;0;0;0
"14262";"winter";2005;"NY";63;0;0;770000;0
"14263";"winter";2005;"OH";19;0;0;12100000;0
"14264";"winter";2005;"OK";3;0;0;1e+05;0
"14265";"winter";2005;"OR";7;0;0;0;0
"14266";"winter";2005;"PA";17;0;0;19360000;0
"14267";"winter";2005;"RI";5;0;2;1e+05;0
"14268";"winter";2005;"SC";7;0;0;0;0
"14269";"winter";2005;"SD";12;0;0;1e+06;0
"14270";"winter";2005;"TX";6;0;0;0;0
"14271";"winter";2005;"UT";9;2;8;0;0
"14272";"winter";2005;"VA";15;0;0;0;0
"14273";"winter";2005;"VT";28;0;0;2140000;0
"14274";"winter";2005;"WA";5;2;0;1000;0
"14275";"winter";2005;"WI";16;0;0;0;0
"14276";"winter";2005;"WV";10;0;0;92000;0
"14277";"winter";2005;"WY";9;0;0;550000;0
"14278";"winter";2006;"AK";4;1;1;80000;0
"14279";"winter";2006;"AL";1;0;0;0;0
"14280";"winter";2006;"AR";6;0;0;21000;0
"14281";"winter";2006;"AZ";1;3;0;0;0
"14282";"winter";2006;"CA";32;4;22;170000;0
"14283";"winter";2006;"CO";161;0;0;7000;0
"14284";"winter";2006;"CT";3;0;0;35000;0
"14285";"winter";2006;"DE";3;0;0;0;0
"14286";"winter";2006;"FL";1;0;0;0;0
"14287";"winter";2006;"GA";8;0;0;0;0
"14288";"winter";2006;"HI";2;0;0;0;0
"14289";"winter";2006;"IA";25;0;0;75000;0
"14290";"winter";2006;"ID";16;0;0;0;0
"14291";"winter";2006;"IL";36;0;0;34500;0
"14292";"winter";2006;"IN";2;0;0;0;0
"14293";"winter";2006;"KS";39;0;0;39345000;0
"14294";"winter";2006;"KY";1;0;0;0;0
"14295";"winter";2006;"LA";1;0;0;0;0
"14296";"winter";2006;"MA";6;0;0;365000;0
"14297";"winter";2006;"MD";6;0;0;0;0
"14298";"winter";2006;"ME";3;0;0;0;0
"14299";"winter";2006;"MI";28;0;0;6000;0
"14300";"winter";2006;"MN";26;0;0;0;0
"14301";"winter";2006;"MO";15;0;0;49000;0
"14302";"winter";2006;"MS";2;0;0;22000;0
"14303";"winter";2006;"MT";39;0;0;0;0
"14304";"winter";2006;"NC";18;0;0;0;0
"14305";"winter";2006;"ND";16;0;0;1330000;0
"14306";"winter";2006;"NE";29;0;0;21623000;0
"14307";"winter";2006;"NH";3;0;0;20000;0
"14308";"winter";2006;"NJ";15;0;0;0;0
"14309";"winter";2006;"NM";7;0;0;0;0
"14310";"winter";2006;"NV";8;1;6;0;0
"14311";"winter";2006;"NY";11;0;0;130000;0
"14312";"winter";2006;"OH";4;0;0;8e+05;0
"14313";"winter";2006;"OK";14;0;0;7e+06;0
"14314";"winter";2006;"OR";7;0;0;0;0
"14315";"winter";2006;"PA";24;2;0;3e+05;0
"14316";"winter";2006;"RI";1;0;0;70000;0
"14317";"winter";2006;"SD";33;0;0;8220000;0
"14318";"winter";2006;"TN";3;0;0;35000;0
"14319";"winter";2006;"TX";41;0;0;516000;0
"14320";"winter";2006;"UT";34;1;0;0;0
"14321";"winter";2006;"VA";10;0;0;0;0
"14322";"winter";2006;"VT";18;0;0;368000;0
"14323";"winter";2006;"WA";17;0;3;3e+05;0
"14324";"winter";2006;"WI";12;0;0;0;0
"14325";"winter";2006;"WV";4;0;0;60000;0
"14326";"winter";2006;"WY";9;0;1;0;0
"14327";"winter";2007;"AK";4;0;0;0;0
"14328";"winter";2007;"AR";13;0;0;150000;0
"14329";"winter";2007;"CA";13;0;0;0;0
"14330";"winter";2007;"CO";283;0;0;21000;0
"14331";"winter";2007;"CT";14;0;0;0;0
"14332";"winter";2007;"DC";5;0;0;0;0
"14333";"winter";2007;"DE";20;3;0;0;0
"14334";"winter";2007;"GA";8;0;0;0;0
"14335";"winter";2007;"HI";3;0;0;0;0
"14336";"winter";2007;"IA";246;0;1;1386000;0
"14337";"winter";2007;"ID";15;0;0;0;0
"14338";"winter";2007;"IL";138;0;0;0;0
"14339";"winter";2007;"IN";33;0;0;0;0
"14340";"winter";2007;"KS";75;0;3;258000;0
"14341";"winter";2007;"KY";25;0;0;0;0
"14342";"winter";2007;"LA";8;0;0;0;0
"14343";"winter";2007;"MA";21;0;0;25000;0
"14344";"winter";2007;"MD";45;0;0;0;0
"14345";"winter";2007;"ME";18;0;0;0;0
"14346";"winter";2007;"MI";135;0;0;1633000;0
